거래일시,연월,주문번호,고객ID,상품코드,수량,매출,단가,구매채널,디지털채널,결제수단,배송유형,카테고리,상품명,시도,권역
2021-09-13,2021-09-01,566607,13032,20725,1,7375,7375,온라인,앱,카드,택배배송,Grooming,Pet Grooming Brush,경북,비수도권
2021-09-13,2021-09-01,566612,16229,22086,2,26370,13185,온라인,PC웹,간편결제(네이버/카카오/토스),택배배송,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,충남,비수도권
2021-09-13,2021-09-01,566612,16229,23298,2,85997,42999,온라인,PC웹,간편결제(네이버/카카오/토스),택배배송,Food,Purina ONE SmartBlend Natural Adult Chicken 10lb,충남,비수도권
2021-09-14,2021-09-01,566616,12895,47566,1,22124,22124,온라인,앱,카드,택배배송,Disposables,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",전남,비수도권
2021-09-14,2021-09-01,566617,18092,22114,8,134082,16760,오프라인,,카드,매장구매,Grooming,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,인천,수도권
2021-09-14,2021-09-01,566617,18092,22423,3,285354,95118,오프라인,,카드,매장구매,Food,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,인천,수도권
2021-09-14,2021-09-01,566618,17640,85123A,11,125367,11397,오프라인,,간편결제(네이버/카카오/토스),매장구매,Disposables,Dog and Puppy Pads,경기,수도권
2021-09-14,2021-09-01,566621,15845,84879,3,22660,7553,온라인,앱,카드,택배배송,Cleanig Supplies,Pet Odor Eliminator,강원,비수도권
2021-09-14,2021-09-01,566624,17315,47566,2,44247,22124,온라인,PC웹,간편결제(네이버/카카오/토스),택배배송,Disposables,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",서울,수도권
2021-09-14,2021-09-01,566625,14911,85123A,1,13185,13185,오프라인,,카드,매장구매,Disposables,Dog and Puppy Pads,서울,수도권
2021-09-14,2021-09-01,566625,14911,84879,2,15107,7553,오프라인,,카드,매장구매,Cleanig Supplies,Pet Odor Eliminator,서울,수도권
2021-09-14,2021-09-01,566627,18229,20725,17,110171,6481,오프라인,,간편결제(네이버/카카오/토스),매장구매,Grooming,Pet Grooming Brush,충남,비수도권
2021-09-14,2021-09-01,566629,15622,22114,1,18995,18995,오프라인,,카드,매장구매,Grooming,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,서울,수도권
2021-09-14,2021-09-01,566629,15622,23203,4,37186,9296,오프라인,,카드,매장구매,Grooming,Pet Hair Remover,서울,수도권
2021-09-14,2021-09-01,566634,13183,82484,1,69058,69058,온라인,앱,계좌이체,택배배송,Food,NexGard Chew for Dogs,충남,비수도권
2021-09-14,2021-09-01,566647,18001,22086,1,13185,13185,온라인,PC웹,카드,택배배송,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,경기,수도권
2021-09-14,2021-09-01,566648,14198,22086,1,13185,13185,온라인,앱,카드,택배배송,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,대구,비수도권
2021-09-14,2021-09-01,566649,18173,22086,2,26370,13185,온라인,PC웹,간편결제(네이버/카카오/토스),택배배송,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,경기,수도권
2021-09-14,2021-09-01,566669,18065,22114,1,17654,17654,오프라인,,카드,매장구매,Grooming,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,광주,비수도권
2021-09-14,2021-09-01,566669,18065,22086,1,13185,13185,오프라인,,카드,매장구매,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,광주,비수도권
2021-09-14,2021-09-01,566673,17728,84879,2,15107,7553,오프라인,,카드,매장구매,Cleanig Supplies,Pet Odor Eliminator,강원,비수도권
2021-09-14,2021-09-01,566674,15105,22960,1,18995,18995,온라인,앱,카드,당일배송,Grooming,Rechargeable Pet Nail Grinder,전북,비수도권
2021-09-14,2021-09-01,566694,16401,20725,2,14749,7375,오프라인,,카드,매장구매,Grooming,Pet Grooming Brush,광주,비수도권
2021-09-14,2021-09-01,566705,13552,22386,4,72272,18068,온라인,앱,카드,택배배송,Food,Milk-Bone MaroSnacks Dog Treats with Real Bone,경기,수도권
2021-09-14,2021-09-01,566708,13078,22197,17,106324,6254,오프라인,,카드,매장구매,Food,Sheba Perfect Portions Paté Wet Cat Food,세종,비수도권
2021-09-14,2021-09-01,566713,15933,85123A,1,13185,13185,오프라인,,카드,매장구매,Disposables,Dog and Puppy Pads,전북,비수도권
2021-09-14,2021-09-01,566713,15933,47566,1,22124,22124,오프라인,,카드,매장구매,Disposables,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",전북,비수도권
2021-09-14,2021-09-01,566713,15933,22960,2,33521,16760,오프라인,,카드,매장구매,Grooming,Rechargeable Pet Nail Grinder,전북,비수도권
2021-09-14,2021-09-01,566717,17841,79321,1,25699,25699,온라인,앱,카드,당일배송,Supplements,ProBiotic Supplements for Dogs,인천,수도권
2021-09-14,2021-09-01,566719,15081,85123A,1,13185,13185,오프라인,,간편결제(네이버/카카오/토스),매장구매,Disposables,Dog and Puppy Pads,인천,수도권
2021-09-14,2021-09-01,566720,13634,85123A,1,13185,13185,온라인,앱,카드,택배배송,Disposables,Dog and Puppy Pads,서울,수도권
2021-09-14,2021-09-01,566720,13634,85099B,1,9296,9296,온라인,앱,카드,택배배송,Disposables,Earth Rated Dog Poop Bags,서울,수도권
2021-09-14,2021-09-01,566720,13634,22423,1,110754,110754,온라인,앱,카드,택배배송,Food,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,서울,수도권
2021-09-14,2021-09-01,566721,12921,22086,1,13185,13185,온라인,앱,카드,택배배송,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,경북,비수도권
2021-09-14,2021-09-01,566722,13408,20725,2,14749,7375,오프라인,,카드,매장구매,Grooming,Pet Grooming Brush,경북,비수도권
2021-09-14,2021-09-01,566722,13408,22960,2,33521,16760,오프라인,,카드,매장구매,Grooming,Rechargeable Pet Nail Grinder,경북,비수도권
2021-09-14,2021-09-01,566724,14284,22086,1,13185,13185,오프라인,,카드,매장구매,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,경기,수도권
2021-09-14,2021-09-01,566724,14284,22960,1,18995,18995,오프라인,,카드,매장구매,Grooming,Rechargeable Pet Nail Grinder,경기,수도권
2021-09-14,2021-09-01,566726,15021,82484,1,69058,69058,온라인,앱,카드,택배배송,Food,NexGard Chew for Dogs,경기,수도권
2021-09-14,2021-09-01,566729,14562,20725,1,7375,7375,오프라인,,카드,매장구매,Grooming,Pet Grooming Brush,충남,비수도권
2021-09-14,2021-09-01,566731,17883,47566,1,22124,22124,오프라인,,카드,매장구매,Disposables,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",대구,비수도권
2021-09-14,2021-09-01,566732,17716,22086,2,26370,13185,오프라인,,간편결제(네이버/카카오/토스),매장구매,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,세종,비수도권
2021-09-14,2021-09-01,566732,17716,22386,2,36136,18068,오프라인,,간편결제(네이버/카카오/토스),매장구매,Food,Milk-Bone MaroSnacks Dog Treats with Real Bone,세종,비수도권
2021-09-14,2021-09-01,566732,17716,23203,2,18593,9296,오프라인,,간편결제(네이버/카카오/토스),매장구매,Grooming,Pet Hair Remover,세종,비수도권
2021-09-14,2021-09-01,566733,15103,22960,1,18995,18995,오프라인,,카드,매장구매,Grooming,Rechargeable Pet Nail Grinder,서울,수도권
2021-09-14,2021-09-01,566733,15103,22720,1,22124,22124,오프라인,,카드,매장구매,Electronics,UltraSound Dog Barking Deterrent,서울,수도권
2021-09-14,2021-09-01,566734,16910,22960,1,18995,18995,온라인,PC웹,카드,택배배송,Grooming,Rechargeable Pet Nail Grinder,광주,비수도권
2021-09-14,2021-09-01,566735,15707,21137,1,32575,32575,오프라인,,카드,매장구매,Food,Canned Cat Food,세종,비수도권
2021-09-14,2021-09-01,566735,15707,82484,1,69058,69058,오프라인,,카드,매장구매,Food,NexGard Chew for Dogs,세종,비수도권
2021-09-14,2021-09-01,566738,14110,21137,16,471160,29447,온라인,PC웹,카드,택배배송,Food,Canned Cat Food,강원,비수도권
2021-09-14,2021-09-01,566738,14110,47566,2,44247,22124,온라인,PC웹,카드,택배배송,Disposables,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",강원,비수도권
2021-09-14,2021-09-01,,16150,22720,0,0,22124,오프라인,,카드,매장구매,Electronics,UltraSound Dog Barking Deterrent,서울,수도권
2021-09-14,2021-09-01,566746,13321,84879,3,22660,7553,오프라인,,간편결제(네이버/카카오/토스),매장구매,Cleanig Supplies,Pet Odor Eliminator,서울,수도권
2021-09-14,2021-09-01,,14911,22197,0,0,7384,오프라인,,카드,매장구매,Food,Sheba Perfect Portions Paté Wet Cat Food,서울,수도권
2021-09-14,2021-09-01,566759,16210,21137,12,353370,29447,온라인,앱,간편결제(네이버/카카오/토스),택배배송,Food,Canned Cat Food,경기,수도권
2021-09-14,2021-09-01,566760,15272,22720,1,22124,22124,온라인,앱,계좌이체,새벽배송,Electronics,UltraSound Dog Barking Deterrent,제주,비수도권
2021-09-15,2021-09-01,566769,18211,82484,1,69058,69058,오프라인,,카드,매장구매,Food,NexGard Chew for Dogs,경기,수도권
2021-09-15,2021-09-01,566770,15304,22423,1,110754,110754,온라인,앱,카드,택배배송,Food,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,경기,수도권
2021-09-15,2021-09-01,566771,15322,47566,1,22124,22124,오프라인,,간편결제(네이버/카카오/토스),매장구매,Disposables,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",서울,수도권
2021-09-15,2021-09-01,566771,15322,84879,4,30213,7553,오프라인,,간편결제(네이버/카카오/토스),매장구매,Cleanig Supplies,Pet Odor Eliminator,서울,수도권
2021-09-15,2021-09-01,566773,12444,22720,1,22124,22124,오프라인,,간편결제(네이버/카카오/토스),매장구매,Electronics,UltraSound Dog Barking Deterrent,경기,수도권
2021-09-15,2021-09-01,566774,12921,22086,1,13185,13185,온라인,앱,카드,택배배송,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,경북,비수도권
2021-09-15,2021-09-01,566776,14911,22197,4,29534,7384,오프라인,,카드,매장구매,Food,Sheba Perfect Portions Paté Wet Cat Food,서울,수도권
2021-09-15,2021-09-01,566783,13539,85099B,2,18593,9296,온라인,앱,카드,택배배송,Disposables,Earth Rated Dog Poop Bags,부산,비수도권
2021-09-15,2021-09-01,566786,13518,22086,2,26370,13185,온라인,앱,카드,택배배송,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,전남,비수도권
2021-09-15,2021-09-01,566786,13518,47566,1,22124,22124,온라인,앱,카드,택배배송,Disposables,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",전남,비수도권
2021-09-15,2021-09-01,566786,13518,84879,3,22660,7553,온라인,앱,카드,택배배송,Cleanig Supplies,Pet Odor Eliminator,전남,비수도권
2021-09-15,2021-09-01,566788,14306,22086,7,79779,11397,온라인,앱,카드,당일배송,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,서울,수도권
2021-09-15,2021-09-01,566788,14306,22423,3,285354,95118,온라인,앱,카드,당일배송,Food,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,서울,수도권
2021-09-15,2021-09-01,566790,17679,22960,2,33521,16760,오프라인,,카드,매장구매,Grooming,Rechargeable Pet Nail Grinder,부산,비수도권
2021-09-15,2021-09-01,566790,17679,22423,3,285354,95118,오프라인,,카드,매장구매,Food,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,부산,비수도권
2021-09-15,2021-09-01,566816,12731,20725,4,29498,7375,오프라인,,계좌이체,매장구매,Grooming,Pet Grooming Brush,경기,수도권
2021-09-15,2021-09-01,566816,12731,84879,27,174978,6481,오프라인,,계좌이체,매장구매,Cleanig Supplies,Pet Odor Eliminator,경기,수도권
2021-09-15,2021-09-01,566816,12731,22423,3,285354,95118,오프라인,,계좌이체,매장구매,Food,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,경기,수도권
2021-09-15,2021-09-01,566817,16160,23203,5,46482,9296,오프라인,,카드,매장구매,Grooming,Pet Hair Remover,경기,수도권
2021-09-15,2021-09-01,566817,16160,84879,27,174978,6481,오프라인,,카드,매장구매,Cleanig Supplies,Pet Odor Eliminator,경기,수도권
2021-09-15,2021-09-01,566819,17214,22114,1,18995,18995,오프라인,,간편결제(네이버/카카오/토스),매장구매,Grooming,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,서울,수도권
2021-09-15,2021-09-01,566821,14227,85099B,4,37186,9296,온라인,앱,카드,택배배송,Disposables,Earth Rated Dog Poop Bags,경기,수도권
2021-09-15,2021-09-01,566821,14227,22086,1,13185,13185,온라인,앱,카드,택배배송,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,경기,수도권
2021-09-15,2021-09-01,566821,14227,23203,4,37186,9296,온라인,앱,카드,택배배송,Grooming,Pet Hair Remover,경기,수도권
2021-09-15,2021-09-01,566822,17677,85099B,2,18593,9296,오프라인,,간편결제(네이버/카카오/토스),매장구매,Disposables,Earth Rated Dog Poop Bags,서울,수도권
2021-09-15,2021-09-01,566829,14608,22114,4,67041,16760,온라인,앱,간편결제(네이버/카카오/토스),택배배송,Grooming,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,서울,수도권
2021-09-15,2021-09-01,566847,15005,85123A,1,13185,13185,온라인,PC웹,카드,당일배송,Disposables,Dog and Puppy Pads,서울,수도권
2021-09-15,2021-09-01,566847,15005,85099B,1,9296,9296,온라인,PC웹,카드,당일배송,Disposables,Earth Rated Dog Poop Bags,서울,수도권
2021-09-15,2021-09-01,566847,15005,47566,1,22124,22124,온라인,PC웹,카드,당일배송,Disposables,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",서울,수도권
2021-09-15,2021-09-01,566847,15005,22720,1,22124,22124,온라인,PC웹,카드,당일배송,Electronics,UltraSound Dog Barking Deterrent,서울,수도권
2021-09-15,2021-09-01,566848,18172,85123A,22,250734,11397,오프라인,,카드,매장구매,Disposables,Dog and Puppy Pads,경남,비수도권
2021-09-15,2021-09-01,566849,16341,20725,2,14749,7375,온라인,앱,카드,당일배송,Grooming,Pet Grooming Brush,경기,수도권
2021-09-15,2021-09-01,566851,15573,22423,1,110754,110754,온라인,모바일웹,카드,새벽배송,Food,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,경기,수도권
2021-09-15,2021-09-01,566851,15573,22720,1,22124,22124,온라인,모바일웹,카드,새벽배송,Electronics,UltraSound Dog Barking Deterrent,경기,수도권
2021-09-15,2021-09-01,566861,12748,23203,2,18593,9296,오프라인,,간편결제(네이버/카카오/토스),매장구매,Grooming,Pet Hair Remover,제주,비수도권
2021-09-15,2021-09-01,566862,13018,22720,1,22124,22124,오프라인,,간편결제(네이버/카카오/토스),매장구매,Electronics,UltraSound Dog Barking Deterrent,서울,수도권
2021-09-15,2021-09-01,566864,17786,85123A,1,13185,13185,온라인,PC웹,간편결제(네이버/카카오/토스),새벽배송,Disposables,Dog and Puppy Pads,충남,비수도권
2021-09-15,2021-09-01,566864,17786,85099B,1,9296,9296,온라인,PC웹,간편결제(네이버/카카오/토스),새벽배송,Disposables,Earth Rated Dog Poop Bags,충남,비수도권
2021-09-15,2021-09-01,566867,13694,47566,25,463702,18548,오프라인,,카드,매장구매,Disposables,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",충북,비수도권
2021-09-15,2021-09-01,566867,13694,79321,16,353978,22124,오프라인,,카드,매장구매,Supplements,ProBiotic Supplements for Dogs,충북,비수도권
2021-09-15,2021-09-01,566868,14595,22197,2,14767,7384,온라인,PC웹,간편결제(네이버/카카오/토스),택배배송,Food,Sheba Perfect Portions Paté Wet Cat Food,충남,비수도권
2021-09-15,2021-09-01,566869,13658,23203,2,18593,9296,온라인,모바일웹,간편결제(네이버/카카오/토스),택배배송,Grooming,Pet Hair Remover,서울,수도권
2021-09-15,2021-09-01,566869,13658,22423,1,110754,110754,온라인,모바일웹,간편결제(네이버/카카오/토스),택배배송,Food,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,서울,수도권
2021-09-15,2021-09-01,566871,17047,22423,1,110754,110754,온라인,앱,카드,택배배송,Food,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,충북,비수도권
2021-09-15,2021-09-01,566872,16729,85099B,1,9296,9296,오프라인,,간편결제(네이버/카카오/토스),매장구매,Disposables,Earth Rated Dog Poop Bags,전남,비수도권
2021-09-15,2021-09-01,566872,16729,20725,2,14749,7375,오프라인,,간편결제(네이버/카카오/토스),매장구매,Grooming,Pet Grooming Brush,전남,비수도권
2021-09-15,2021-09-01,566872,16729,23203,1,9296,9296,오프라인,,간편결제(네이버/카카오/토스),매장구매,Grooming,Pet Hair Remover,전남,비수도권
